0, 23.619941468903566, 1010
10, 1.9128168673178592, 1561
20, 1.1929013651018128, 2137
30, 1.0597155954302584, 2396
40, 0.9645067069250426, 2708
50, 0.892827114757128, 2993
60, 0.8369066711544771, 3300
70, 0.7919755753114938, 3539
80, 0.7549708648119169, 3772
90, 0.7238510912014208, 3987
100, 0.6972119916270939, 4220
110, 0.6740608784088002, 4382
120, 0.65367897836688, 4556
130, 0.6355346105423966, 4718
140, 0.6192268396396517, 4872
150, 0.6044479843176818, 5028
160, 0.5909581161531693, 5159
170, 0.578567370340067, 5258
180, 0.5671234553793271, 5346
190, 0.5565026894071937, 5435
200, 0.546603470209865, 5521
210, 0.5373414512298065, 5602
220, 0.5286459308776211, 5695
230, 0.5204571164534373, 5778
240, 0.5127240265547476, 5873
250, 0.5054028651997157, 5949
260, 0.49845574842878687, 6016
270, 0.4918496971441908, 6080
280, 0.4855558331238723, 6155
290, 0.47954873160906414, 6213
300, 0.47380589568251585, 6265
310, 0.4683073262250799, 6322
320, 0.46303516751354923, 6363
330, 0.457973413161293, 6410
340, 0.45310766056312, 6460
350, 0.44842490460835027, 6512
360, 0.4439133634006786, 6558
370, 0.43956233023393926, 6607
380, 0.4353620472366521, 6645
390, 0.4313035970024529, 6683
400, 0.427378809230032, 6725
410, 0.42358017995356023, 6749
420, 0.41990080138525193, 6778
430, 0.41633430074408373, 6823
440, 0.4128747867270238, 6868
450, 0.40951680250700734, 6907
460, 0.40625528432682234, 6940
470, 0.403085524908968, 6966
480, 0.4000031410250824, 7003
490, 0.3970040446704553, 7038
500, 0.3940844173729597, 7060
510, 0.39124068723639477, 7093
520, 0.388469508375822, 7121
530, 0.38576774245172024, 7149
540, 0.3831324420509327, 7173
550, 0.3805608356966475, 7201
560, 0.37805031429938646, 7227
570, 0.3755984188855327, 7255
580, 0.3732028294613242, 7282
590, 0.37086135488840316, 7306
600, 0.36857192366232716, 7336
610, 0.3663325754989728, 7348
620, 0.36414145364530676, 7371
630, 0.3619967978408031, 7401
640, 0.35989693786437615, 7410
650, 0.3578402876094527, 7438
660, 0.35582533963595414, 7458
670, 0.3538506601538548, 7482
680, 0.3519148843980316, 7500
690, 0.35001671235814574, 7515
700, 0.3481549048315701, 7530
710, 0.3463282797702977, 7550
720, 0.3445357088961369, 7581
730, 0.34277611456076107, 7606
740, 0.3410484668298299, 7618
750, 0.33935178077226397, 7626
760, 0.33768511393751754, 7639
770, 0.3360475640056798, 7645
780, 0.33443826659626397, 7657
790, 0.33285639322305466, 7680
800, 0.33130114938354827, 7696
810, 0.3297717727726773, 7709
820, 0.32826753161097405, 7725
830, 0.3267877230788342, 7750
840, 0.3253316718487328, 7762
850, 0.32389872870833397, 7772
860, 0.32248826926766816, 7792
870, 0.3210996927445231, 7809
880, 0.31973242082229103, 7821
890, 0.3183858965753678, 7835
900, 0.31705958345715757, 7847
910, 0.3157529643466417, 7867
920, 0.3144655406492961, 7878
930, 0.31319683144886046, 7890
940, 0.31194637270646686, 7906
950, 0.3107137165040725, 7911
960, 0.3094984303292912, 7925
970, 0.30830009639890904, 7932
980, 0.30711831101868964, 7943
990, 0.30595268397713044, 7954
1000, 0.30480283797103447, 7960
1010, 0.30366840806093254, 7970
1020, 0.3025490411546171, 7980
1030, 0.3014443955168661, 7989
1040, 0.3003541403040097, 7997
1050, 0.29927795512178, 8008
1060, 0.2982155296048976, 8022
1070, 0.2971665630174989, 8035
1080, 0.29613076387276904, 8045
1090, 0.29510784957103314, 8053
1100, 0.29409754605496474, 8059
1110, 0.2930995874812479, 8063
1120, 0.2921137159074273, 8069
1130, 0.29113968099346776, 8079
1140, 0.29017723971684634, 8091
1150, 0.2892261561008082, 8099
1160, 0.28828620095477314, 8103
1170, 0.28735715162639874, 8105
1180, 0.2864387917646504, 8114
1190, 0.2855309110933135, 8119
1200, 0.28463330519433816, 8129
1210, 0.2837457753005792, 8140
1220, 0.28286812809743617, 8147
1230, 0.2820001755328963, 8156
1240, 0.2811417346356299, 8159
1250, 0.2802926273406402, 8167
1260, 0.27945268032216375, 8172
1270, 0.2786217248334862, 8182
1280, 0.27779959655323566, 8193
1290, 0.27698613543789724, 8197
1300, 0.27618118558033267, 8200
1310, 0.2753845950738376, 8207
1320, 0.27459621588159333, 8213
1330, 0.27381590371132586, 8217
1340, 0.2730435178947059, 8224
1350, 0.27227892127152603, 8226
1360, 0.2715219800782744, 8232
1370, 0.27077256384088233, 8242
1380, 0.27003054527167836, 8247
1390, 0.2692958001700498, 8251
1400, 0.2685682073269223, 8253
1410, 0.2678476484326664, 8259
1420, 0.2671340079884769, 8264
1430, 0.2664271732209336, 8267
1440, 0.265727033999672, 8272
1450, 0.2650334827579926, 8284
1460, 0.2643464144163547, 8287
1470, 0.2636657263085442, 8289
1480, 0.26299131811044424, 8296
1490, 0.2623230917713488, 8306
1500, 0.26166095144760615, 8309
1510, 0.26100480343859517, 8316
1520, 0.2603545561249461, 8322
1530, 0.2597101199087512, 8329
1540, 0.25907140715594495, 8332
1550, 0.25843833214054757, 8337
1560, 0.25781081099083375, 8340
1570, 0.2571887616372533, 8340
1580, 0.2565721037620944, 8348
1590, 0.25596075875088853, 8357
1600, 0.2553546496452851, 8362
1610, 0.2547537010975863, 8365
1620, 0.2541578393266652, 8370
1630, 0.2535669920754117, 8373
1640, 0.2529810885694793, 8374
1650, 0.2524000594773857, 8380
1660, 0.2518238368718618, 8383
1670, 0.2512523541924833, 8388
1680, 0.25068554620944705, 8389
1690, 0.25012334898848976, 8394
1700, 0.24956569985692476, 8398
1710, 0.24901253737073484, 8401
1720, 0.24846380128270015, 8405
1730, 0.24791943251149706, 8407
1740, 0.2473793731117401, 8412
1750, 0.24684356624502352, 8415
1760, 0.246311956151754, 8422
1770, 0.24578448812388437, 8425
1780, 0.24526110847850335, 8427
1790, 0.24474176453220078, 8431
1800, 0.24422640457617448, 8434
1810, 0.24371497785218543, 8437
1820, 0.24320743452911334, 8440
1830, 0.2427037256803074, 8447
1840, 0.24220380326156424, 8453
1850, 0.2417076200897854, 8460
1860, 0.2412151298222369, 8463
1870, 0.24072628693647055, 8468
1880, 0.2402410467107377, 8473
1890, 0.23975936520514887, 8475
1900, 0.23928119924317826, 8479
1910, 0.2388065063938693, 8480
1920, 0.23833524495446093, 8483
1930, 0.23786737393356783, 8486
1940, 0.23740285303480832, 8488
1950, 0.23694164264096465, 8490
1960, 0.2364837037984823, 8492
1970, 0.2360289982025383, 8493
1980, 0.23557748818245935, 8496
1990, 0.23512913668755397, 8499
2000, 0.23468390727339722, 8500
2010, 0.23424176408841862, 8503
2020, 0.23380267186093515, 8504
2030, 0.2333665958865161, 8509
2040, 0.23293350201571061, 8511
2050, 0.23250335664207883, 8514
2060, 0.23207612669062158, 8519
2070, 0.23165177960645694, 8524
2080, 0.23123028334382642, 8526
2090, 0.23081160635544765, 8531
2100, 0.23039571758208816, 8532
2110, 0.22998258644243516, 8534
2120, 0.229572182823287, 8540
2130, 0.22916447706994217, 8543
2140, 0.22875943997687834, 8547
2150, 0.22835704277867044, 8549
2160, 0.2279572571411557, 8552
2170, 0.22756005515280314, 8556
2180, 0.22716540931635018, 8560
2190, 0.22677329254060302, 8567
2200, 0.22638367813250834, 8567
2210, 0.2259965397893833, 8570
2220, 0.22561185159135358, 8575
2230, 0.2252295879939957, 8575
2240, 0.22484972382115267, 8579
2250, 0.22447223425794846, 8582
2260, 0.22409709484392742, 8583
2270, 0.22372428146644388, 8584
2280, 0.22335377035412404, 8586
2290, 0.22298553807058683, 8590
2300, 0.22261956150820328, 8590
2310, 0.22225581788211515, 8592
2320, 0.22189428472433204, 8593
2330, 0.22153493987798484, 8593
2340, 0.22117776149173177, 8594
2350, 0.22082272801426156, 8594
2360, 0.22046981818898134, 8597
2370, 0.22011901104874693, 8599
2380, 0.21977028591081857, 8600
2390, 0.21942362237182214, 8602
2400, 0.21907900030293675, 8606
2410, 0.21873639984507046, 8608
2420, 0.21839580140427559, 8613
2430, 0.21805718564713394, 8612
2440, 0.21772053349637696, 8615
2450, 0.21738582612649507, 8617
2460, 0.21705304495949942, 8619
2470, 0.2167221716607402, 8622
2480, 0.2163931881348942, 8629
2490, 0.21606607652191193, 8632
2500, 0.21574081919317367, 8636
2510, 0.21541739874765714, 8638
2520, 0.21509579800818637, 8640
2530, 0.21477600001781502, 8643
2540, 0.21445798803621421, 8645
2550, 0.21414174553618864, 8646
2560, 0.21382725620022086, 8646
2570, 0.21351450391715088, 8648
2580, 0.2132034727788114, 8650
2590, 0.21289414707688584, 8652
2600, 0.2125865112996803, 8654
2610, 0.2122805501290417, 8654
2620, 0.21197624843733232, 8656
2630, 0.21167359128442642, 8658
2640, 0.2113725639148189, 8660
2650, 0.21107315175473446, 8661
2660, 0.21077534040932908, 8662
2670, 0.21047911565993727, 8664
2680, 0.2101844634613614, 8667
2690, 0.20989136993923246, 8670
2700, 0.20959982138740152, 8670
2710, 0.20930980426537707, 8672
2720, 0.20902130519585244, 8677
2730, 0.2087343109622103, 8680
2740, 0.20844880850611613, 8680
2750, 0.2081647849251804, 8683
2760, 0.20788222747058846, 8685
2770, 0.20760112354485788, 8686
2780, 0.20732146069956264, 8687
2790, 0.20704322663316121, 8688
2800, 0.20676640918880193, 8690
2810, 0.2064909963522246, 8694
2820, 0.20621697624966548, 8696
2830, 0.20594433714579957, 8696
2840, 0.2056730674417442, 8697
2850, 0.20540315567305514, 8700
2860, 0.20513459050781832, 8701
2870, 0.20486736074470094, 8701
2880, 0.20460145531109455, 8703
2890, 0.20433686326127812, 8704
2900, 0.20407357377457508, 8707
2910, 0.20381157615358694, 8708
2920, 0.2035508598224602, 8709
2930, 0.2032914143251253, 8711
2940, 0.2030332293236192, 8715
2950, 0.20277629459643998, 8716
2960, 0.2025206000368584, 8719
2970, 0.20226613565136414, 8720
2980, 0.20201289155805313, 8721
2990, 0.20176085798505397, 8722
3000, 0.2015100252690259, 8723
3010, 0.20126038385363965, 8726
3020, 0.2010119242880933, 8726
3030, 0.2007646372256482, 8727
3040, 0.20051851342221444, 8728
3050, 0.20027354373490658, 8729
3060, 0.20002971912069722, 8730
3070, 0.199787030635, 8732
3080, 0.19954546943038418, 8732
3090, 0.19930502675519216, 8733
3100, 0.19906569395228874, 8735
3110, 0.19882746245773467, 8738
3120, 0.19859032379958008, 8738
3130, 0.19835426959656136, 8739
3140, 0.1981192915569351, 8741
3150, 0.19788538147723445, 8741
3160, 0.19765253124111568, 8743
3170, 0.19742073281818606, 8746
3180, 0.19718997826284523, 8748
3190, 0.19696025971317604, 8749
3200, 0.19673156938980613, 8751
3210, 0.19650389959485826, 8753
3220, 0.19627724271083236, 8755
3230, 0.19605159119956517, 8758
3240, 0.19582693760118697, 8762
3250, 0.19560327453308043, 8765
3260, 0.19538059468889749, 8766
3270, 0.1951588908375275, 8768
3280, 0.19493815582214996, 8769
3290, 0.19471838255924137, 8771
3300, 0.1944995640376452, 8771
3310, 0.19428169331762654, 8774
3320, 0.19406476352993968, 8775
3330, 0.19384876787494665, 8775
3340, 0.19363369962168903, 8776
3350, 0.19341955210704367, 8777
3360, 0.19320631873481772, 8779
3370, 0.1929939929749244, 8779
3380, 0.19278256836251656, 8782
3390, 0.19257203849718185, 8783
3400, 0.19236239704211008, 8785
3410, 0.19215363772329763, 8787
3420, 0.19194575432872957, 8789
3430, 0.19173874070764604, 8791
3440, 0.19153259076973247, 8792
3450, 0.19132729848437421, 8794
3460, 0.19112285787992384, 8796
3470, 0.19091926304293905, 8797
3480, 0.19071650811748095, 8798
3490, 0.1905145873043951, 8798
3500, 0.1903134948605962, 8798
3510, 0.1901132250983949, 8798
3520, 0.18991377238479293, 8798
3530, 0.18971513114083297, 8798
3540, 0.1895172958409151, 8799
3550, 0.18932026101216387, 8801
3560, 0.18912402123375835, 8802
3570, 0.18892857113632144, 8802
3580, 0.18873390540129228, 8804
3590, 0.18854001876029042, 8805
3600, 0.18834690599454065, 8808
3610, 0.18815456193422792, 8810
3620, 0.18796298145796472, 8813
3630, 0.18777215949216217, 8814
3640, 0.18758209101048873, 8814
3650, 0.18739277103328095, 8815
3660, 0.18720419462700344, 8816
3670, 0.18701635690369844, 8817
3680, 0.18682925302043427, 8819
3690, 0.18664287817878136, 8820
3700, 0.18645722762429717, 8823
3710, 0.18627229664597633, 8825
3720, 0.18608808057576484, 8827
3730, 0.1859045747880723, 8827
3740, 0.18572177469922882, 8827
3750, 0.18553967576702896, 8828
3760, 0.18535827349024386, 8829
3770, 0.18517756340814415, 8832
3780, 0.18499754110002697, 8834
3790, 0.1848182021847584, 8835
3800, 0.18463954232031726, 8836
3810, 0.18446155720333335, 8837
3820, 0.18428424256867273, 8836
3830, 0.18410759418897224, 8837
3840, 0.18393160787421534, 8837
3850, 0.18375627947131387, 8838
3860, 0.18358160486368424, 8840
3870, 0.1834075799708375, 8840
3880, 0.18323420074796865, 8840
3890, 0.18306146318554617, 8842
3900, 0.1828893633089376, 8846
3910, 0.18271789717798645, 8846
3920, 0.18254706088666045, 8846
3930, 0.18237685056264175, 8848
3940, 0.1822072623669797, 8848
3950, 0.18203829249368858, 8850
3960, 0.18186993716941072, 8848
3970, 0.1817021926530284, 8848
3980, 0.18153505523534103, 8851
3990, 0.1813685212386889, 8852
4000, 0.18120258701661832, 8852
4010, 0.18103724895353368, 8853
4020, 0.18087250346436365, 8854
4030, 0.18070834699424024, 8855
4040, 0.1805447760181416, 8855
4050, 0.1803817870406, 8858
4060, 0.18021937659536486, 8860
4070, 0.18005754124509835, 8865
4080, 0.17989627758105226, 8865
4090, 0.17973558222276081, 8866
4100, 0.17957545181776183, 8867
4110, 0.1794158830412659, 8868
4120, 0.17925687259588702, 8870
4130, 0.17909841721132722, 8873
4140, 0.17894051364412314, 8874
4150, 0.17878315867732422, 8876
4160, 0.1786263491202346, 8880
4170, 0.1784700818081398, 8881
4180, 0.17831435360202932, 8881
4190, 0.17815916138831808, 8882
4200, 0.17800450207859342, 8883
4210, 0.17785037260934844, 8883
4220, 0.17769676994171507, 8885
4230, 0.17754369106123533, 8886
4240, 0.17739113297757567, 8890
4250, 0.17723909272429178, 8891
4260, 0.17708756735859182, 8893
4270, 0.1769365539610855, 8893
4280, 0.17678604963553185, 8892
4290, 0.17663605150862707, 8891
4300, 0.17648655672975314, 8893
4310, 0.17633756247076096, 8895
4320, 0.1761890659257237, 8897
4330, 0.17604106431073105, 8897
4340, 0.17589355486364533, 8897
4350, 0.17574653484390315, 8899
4360, 0.17560000153230385, 8900
4370, 0.17545395223075483, 8900
4380, 0.17530838426210282, 8902
4390, 0.17516329496991037, 8904
4400, 0.17501868171824894, 8905
4410, 0.17487454189148996, 8906
4420, 0.17473087289410646, 8907
